UNITID,INSTNM,CITY,STABBR,ic2025,ic2025name,saec2025,saec2025name,research2025,research2025name,basic2021,control,sector_label,setting2025,setting2025name,ic2025size,size_label,highest_degree_2025,hbcu,hsi,tribal,womenonly,landgrant,pbi,annhsi,aanapisi,nasnti,medical,rpu,LONGITUD,LATITUDE,WEBADDR,COUNTYCD,cbsa_name,locale_group,admission_rate,grad_rate_6yr,completion_rate_8yr,still_enrolled_8yr,transfer_out_8yr,enrollment_total,enrollment_ug,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_aian,pct_nhpi,pct_two_or_more,pct_unknown,pct_nonresident,pell_2023,pell_ratio,saec_earnings,saec_compearn,earnings_ratio,saec_urm_ratio,access_ratio,saec_pct_urm,saec_pct_black,saec_pct_hispanic,saec_pct_asian,saec_pct_white,net_price,net_price_pub,net_price_priv,tuition_in_state,tuition_out_of_state,grad_debt_median,pct_federal_loan,herd_avg,sat_avg,act_avg,yield_rate,grad_ratio,academic_tier,athletic_association,ncaa_division,sports_offered,relaffil_label,primary_recruit_state,primary_recruit_pct
152530,Taylor University,Upland,IN,5,Mixed Baccalaureate,3,"Lower Access, Medium Earnings",-2,No research designation,22,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-85.497034,40.456246,https://www.taylor.edu/,18053,"Marion, IN",Rural,76.0,77.0,74.3,0.0,17.5,2398.0,2372.0,54.0,80.0,3.0,5.0,4.0,0.0,0.0,3.0,2.0,4.0,0.16297558205565,0.52,49870.0,39510.738845877204,1.26,0.47,0.49,0.114660581859669,0.03,0.05,0.03,0.86,25815.0,,25815.0,38140.0,38140.0,20500.0,0.4152,254.66666666666666,1205,26.5,35.7,minority,a-range,NAIA,NAIA Division I,"Baseball, Basketball, Football, Golf, Lacrosse, Soccer, Softball, Track and Field Outdoor, Track and Field X Country, Volleyball",Interdenominational,Indiana,0.4623
174491,University of Northwestern-St Paul,Saint Paul,MN,5,Mixed Baccalaureate,4,"Higher Access, Medium Earnings",-2,No research designation,20,2,Private nonprofit,1,Highly residential,2,Small,Master's,0,0,0,0,2,0,0,0,0,0,0,-93.167822,45.033703,https://www.unwsp.edu/,27123,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,92.0,67.0,66.7,0.3,22.7,3262.0,3173.0,58.0,81.0,4.0,6.0,3.0,0.0,0.0,4.0,1.0,1.0,0.314814814814815,1.3,50059.0,44351.30954056929,1.13,1.05,1.18,0.157894736842105,0.05,0.06,0.04,0.8,24260.0,,24260.0,35970.0,35970.0,21325.0,0.581,0.0,1137,25.5,33.2,minority,b-plus,NCAA,NCAA Division III with football,"Baseball, Basketball, Football, Golf, Lacrosse, Soccer, Softball, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",Other Protestant,Minnesota,0.7795
212805,Grove City College,Grove City,PA,5,Mixed Baccalaureate,-2,Not Classified in SAEC,-2,No research designation,22,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-80.081481,41.1558,www.gcc.edu/,42085,"Hermitage, PA",Town,73.0,88.0,82.6,0.1,8.6,2394.0,2365.0,48.0,90.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,20890.0,20890.0,,0.0,0.0,1251,27.0,37.3,minority,a-range,,,,Undenominational,,
484844,Minerva University,San Francisco,CA,5,Mixed Baccalaureate,-2,Not Classified in SAEC,-2,No research designation,-2,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-122.408039,37.782711,https://minerva.edu/,6075,"San Francisco-Oakland-Fremont, CA",City,4.0,81.0,,,,656.0,603.0,56.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,91.0,,,,,,,,,,,,,,,,18700.0,18700.0,,0.0,0.0,,,56.3,minority,straight-a,,,,,,
110635,University of California-Berkeley,Berkeley,CA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,1,0,0,0,-122.260463,37.871918,www.berkeley.edu/,6001,"San Francisco-Oakland-Fremont, CA",City,12.0,93.0,94.1,0.3,3.5,45699.0,33078.0,54.0,22.0,3.0,19.0,31.0,0.0,0.0,6.0,3.0,17.0,0.273317936874519,0.93,84865.0,43217.280984881516,1.96,0.76,0.84,0.344969056393853,0.03,0.25,0.41,0.24,17371.0,17371.0,,11834.0,42611.0,13000.0,0.1632,968220.3333333334,,,45.2,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo",,California,0.8527
110662,University of California-Los Angeles,Los Angeles,CA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,1,Highly residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,1,0,1,0,-118.442179,34.07178,www.ucla.edu/,6037,"Los Angeles-Long Beach-Anaheim, CA",City,9.0,92.0,92.8,0.1,4.0,46678.0,33040.0,58.0,26.0,4.0,21.0,27.0,0.0,0.0,7.0,3.0,14.0,0.270980476822009,0.91,72864.0,42692.68945757977,1.71,0.84,0.88,0.377596242889271,0.04,0.25,0.33,0.29,15637.0,15637.0,,11834.0,42611.0,14000.0,0.2059,1570914.0,,,51.7,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Gymnastics, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo",,California,0.8146
123961,University of Southern California,Los Angeles,CA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-118.284169,34.021281,www.usc.edu/,6037,"Los Angeles-Long Beach-Anaheim, CA",City,10.0,92.0,92.6,1.1,3.7,47147.0,21023.0,53.0,23.0,6.0,16.0,20.0,0.0,0.0,4.0,3.0,27.0,0.218629602535967,0.72,87601.0,41280.27225502022,2.12,0.87,0.8,0.359372419488026,0.08,0.21,0.29,0.35,29462.0,,29462.0,66640.0,66640.0,18000.0,0.2509,1050091.3333333333,1495,33.5,44.9,majority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Lacrosse, Rowing, Soccer, Swimming and Diving, Tennis, Volleyball, Water Polo",,California,0.5009
131496,Georgetown University,Washington,DC,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-77.073463,38.908809,https://www.georgetown.edu/,11001,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,13.0,95.0,94.4,0.1,4.2,20392.0,7968.0,55.0,42.0,6.0,8.0,12.0,0.0,0.0,4.0,11.0,17.0,0.111599176389842,0.37,88766.0,40529.61980192956,2.19,0.64,0.51,0.227500403942479,0.06,0.09,0.17,0.6,35965.0,,35965.0,64896.0,64896.0,15500.0,0.2243,310052.6666666667,1470,33.0,48.0,majority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Rowing, Sailing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball",Roman Catholic,New York,0.1333
132903,University of Central Florida,Orlando,FL,6,Mixed Undergraduate/Graduate-Doctorate Large,6,"Opportunity Colleges and Universities – Higher Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,5,Very Large,Doctorate,0,1,0,0,2,0,0,0,0,1,0,-81.200889,28.602159,https://www.ucf.edu/,12095,"Orlando-Kissimmee-Sanford, FL",Suburb,40.0,75.0,73.1,0.7,12.6,69233.0,59470.0,55.0,43.0,9.0,29.0,8.0,0.0,0.0,5.0,1.0,5.0,0.335898138945059,0.96,52921.0,33672.418125235024,1.57,1.07,1.01,0.47056205981188,0.11,0.32,0.07,0.46,9949.0,9949.0,,4478.0,19810.0,18190.0,0.2463,229114.33333333334,1270,27.0,34.2,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Rowing, Soccer, Softball, Tennis, Volleyball",,Florida,0.9163
133951,Florida International University,Miami,FL,6,Mixed Undergraduate/Graduate-Doctorate Large,6,"Opportunity Colleges and Universities – Higher Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,4,Primarily non-residential,5,Very Large,Doctorate,0,1,0,0,2,0,0,0,0,1,0,-80.373928,25.75732,www.fiu.edu/,12086,"Miami-Fort Lauderdale-West Palm Beach, FL",Suburb,59.0,67.0,68.7,2.0,16.1,53953.0,44363.0,57.0,10.0,11.0,64.0,3.0,0.0,0.0,2.0,1.0,9.0,0.462586246403748,1.32,54465.0,30638.15733196207,1.78,1.96,1.64,0.873380447585395,0.13,0.72,0.03,0.1,8722.0,8722.0,,4721.0,16529.0,16500.0,0.2476,278058.0,1155,23.0,35.1,minority,b-plus,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Florida,0.9498
134097,Florida State University,Tallahassee,FL,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-84.295064,30.443147,https://www.fsu.edu/,12073,"Tallahassee, FL",City,25.0,83.0,82.4,0.2,13.9,43234.0,32217.0,58.0,56.0,9.0,21.0,4.0,0.0,0.0,4.0,1.0,6.0,0.23927074730048,0.69,55983.0,34123.14946017338,1.64,0.84,0.77,0.367837923393479,0.08,0.24,0.03,0.6,6450.0,6450.0,,4640.0,19084.0,18000.0,0.2222,366351.0,1315,29.0,31.3,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Florida,0.8573
134130,University of Florida,Gainesville,FL,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-82.347911,29.64629,https://www.ufl.edu/,12001,"Gainesville, FL",City,24.0,91.0,88.0,0.4,7.9,54814.0,34924.0,57.0,48.0,5.0,21.0,10.0,0.0,0.0,4.0,2.0,9.0,0.224393430938734,0.65,65342.0,33687.157434704546,1.94,0.83,0.74,0.360486864443357,0.05,0.25,0.11,0.53,6275.0,6275.0,,4477.0,25694.0,15000.0,0.1234,1098666.6666666667,1390,30.5,43.1,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Florida,0.8415
139959,University of Georgia,Athens,GA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-83.374039,33.956262,www.uga.edu/,13059,"Athens-Clarke County, GA",City,37.0,87.0,86.8,0.2,8.8,41615.0,31514.0,59.0,64.0,7.0,7.0,11.0,0.0,0.0,4.0,1.0,5.0,0.173002682719361,0.51,63005.0,37405.618663124194,1.68,0.47,0.49,0.186616457806037,0.07,0.08,0.12,0.69,15117.0,15117.0,,9790.0,28830.0,18500.0,0.2399,536843.6666666666,1275,28.5,38.1,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Equestrian, Football, Golf, Gymnastics, Soccer, Softball, Swimming, Tennis, Volleyball",,Georgia,0.8101
144050,University of Chicago,Chicago,IL,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-87.599539,41.787994,www.uchicago.edu/,17031,"Chicago-Naperville-Elgin, IL-IN",City,5.0,96.0,95.8,0.6,0.6,18339.0,7643.0,46.0,30.0,5.0,11.0,16.0,0.0,0.0,4.0,2.0,31.0,0.146318732525629,0.48,87164.0,39623.25880796244,2.2,1.02,0.75,0.367987321711569,0.08,0.2,0.24,0.39,20531.0,,20531.0,63801.0,63801.0,15000.0,0.0531,572586.0,1540,34.5,87.9,majority,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Football, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,California,0.1711
147767,Northwestern University,Evanston,IL,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-87.679858,42.050356,www.northwestern.edu/,17031,"Chicago-Naperville-Elgin, IL-IN",City,7.0,95.0,94.8,0.1,3.6,23203.0,9157.0,55.0,35.0,6.0,10.0,16.0,0.0,0.0,5.0,6.0,21.0,0.187034360057823,0.62,83487.0,40955.303617824495,2.04,0.94,0.78,0.327217125382263,0.08,0.16,0.24,0.44,25057.0,,25057.0,64887.0,64887.0,15000.0,0.1889,1009380.6666666666,1525,34.0,57.0,majority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Fencing, Field Hockey, Football, Golf, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Track and Field X Country, Volleyball, Wrestling",,Illinois,0.2589
155317,University of Kansas,Lawrence,KS,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-95.247567,38.958549,https://ku.edu/,20045,"Lawrence, KS",City,88.0,66.0,65.3,0.4,25.4,28406.0,20696.0,55.0,66.0,4.0,9.0,6.0,0.0,0.0,5.0,2.0,7.0,0.202599924483521,0.67,57994.0,37807.936981429055,1.53,0.95,0.81,0.217578790459966,0.05,0.11,0.06,0.72,18430.0,18430.0,,10596.0,28308.0,21000.0,0.3791,419042.0,1170,24.0,31.0,minority,b-plus,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Kansas,0.591
162928,Johns Hopkins University,Baltimore,MD,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-76.621595,39.328977,www.jhu.edu/,24510,"Baltimore-Columbia-Towson, MD",City,8.0,95.0,94.2,0.1,3.9,30362.0,6089.0,52.0,35.0,7.0,10.0,16.0,0.0,0.0,4.0,2.0,26.0,0.211589580010633,0.71,94324.0,41893.352723040676,2.25,1.19,0.95,0.436163587294997,0.11,0.24,0.32,0.25,20820.0,,20820.0,62840.0,62840.0,10250.0,0.1145,3467760.6666666665,1555,34.5,48.2,majority,straight-a,other,Other,"Baseball, Basketball, Track & Field, Fencing, Field Hockey, Football, Lacrosse, Soccer, Swimming, Tennis, Volleyball, Water Polo, Wrestling",,California,0.1404
164988,Boston University,Boston,MA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-71.107942,42.351118,www.bu.edu/,25025,"Boston-Cambridge-Newton, MA-NH",City,11.0,89.0,88.2,0.0,7.4,36624.0,18656.0,57.0,33.0,5.0,9.0,15.0,0.0,0.0,3.0,5.0,29.0,0.187797147385103,0.65,73661.0,41293.92639418274,1.78,0.85,0.75,0.282769817180772,0.07,0.15,0.27,0.45,27779.0,,27779.0,63798.0,63798.0,23250.0,0.2488,716899.3333333334,1460,33.0,36.0,minority,straight-a,NCAA,NCAA Division I without football,"Basketball, Track & Field, Field Hockey, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis",,Massachusetts,0.1973
166027,Harvard University,Cambridge,MA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-71.118313,42.374471,www.harvard.edu/,25017,"Boston-Cambridge-Newton, MA-NH",City,3.0,97.0,98.2,0.1,0.3,30386.0,9095.0,54.0,33.0,6.0,9.0,15.0,0.0,0.0,4.0,6.0,26.0,0.185501066098081,0.64,101095.0,39533.84667068195,2.56,1.01,0.82,0.338163558106169,0.11,0.14,0.25,0.41,19500.0,,19500.0,54269.0,54269.0,14000.0,0.0326,1332561.3333333333,1540,35.0,83.7,majority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Fencing, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Sailing, Skiing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Water Polo, Wrestling",,Massachusetts,0.1794
167358,Northeastern University,Boston,MA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-71.088782,42.339992,www.northeastern.edu/,25025,"Boston-Cambridge-Newton, MA-NH",City,6.0,91.0,89.6,0.1,6.8,31159.0,15891.0,52.0,30.0,4.0,7.0,14.0,0.0,0.0,4.0,1.0,39.0,0.124412564927034,0.45,82813.0,41760.06804764169,1.98,0.82,0.63,0.258706729001418,0.06,0.12,0.23,0.51,28521.0,,28521.0,62000.0,62000.0,24250.0,0.2931,243835.66666666666,1505,34.0,50.3,minority,straight-a,NCAA,NCAA Division I without football,"Baseball, Basketball, Track & Field, Field Hockey, Ice Hockey, Rowing, Soccer, Swimming and Diving, Volleyball",,Massachusetts,0.2519
170976,University of Michigan-Ann Arbor,Ann Arbor,MI,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-83.73481,42.278374,https://umich.edu/,26161,"Ann Arbor, MI",City,18.0,94.0,93.5,0.1,4.3,52065.0,33730.0,52.0,45.0,5.0,9.0,16.0,0.0,0.0,5.0,4.0,17.0,0.177021696252465,0.56,78273.0,37226.54132333168,2.1,0.77,0.67,0.204492133590947,0.05,0.1,0.21,0.59,16792.0,16792.0,,17977.0,59775.0,19500.0,0.2585,1778742.6666666667,1440,32.5,47.5,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo, Wrestling",,Michigan,0.5324
190150,Columbia University in the City of New York,New York,NY,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-73.961885,40.808286,www.columbia.edu/,36061,"New York-Newark-Jersey City, NY-NJ",City,4.0,95.0,92.3,0.5,2.4,35279.0,9111.0,54.0,25.0,5.0,9.0,13.0,0.0,0.0,3.0,5.0,39.0,0.230285329139519,0.76,98435.0,39776.053465218276,2.47,1.03,0.89,0.372507027171731,0.09,0.19,0.23,0.4,23497.0,,23497.0,64526.0,64526.0,21500.0,0.1523,1223815.3333333333,1530,34.5,63.1,majority,straight-a,NCAA,NCAA Division I-FCS,"Archery, Baseball, Basketball, Track & Field, Fencing, Field Hockey, Football, Golf, Lacrosse, Rowing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Wrestling",,New York,0.2167
190415,Cornell University,Ithaca,NY,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-76.483084,42.4472,www.cornell.edu/,36109,"Ithaca, NY",City,8.0,94.0,96.0,0.1,2.6,26264.0,16051.0,53.0,29.0,6.0,11.0,19.0,0.0,0.0,4.0,5.0,26.0,0.182763460066343,0.61,97098.0,40543.15413709659,2.39,0.91,0.76,0.333009636214238,0.09,0.18,0.28,0.39,29651.0,,29651.0,65204.0,65204.0,14000.0,0.2326,737554.6666666666,1520,34.0,66.0,minority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Equestrian, Fencing, Field Hockey, Football, Golf, Gymnastics, Ice Hockey, Lacrosse, Rowing, Sailing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Wrestling",,New York,0.3649
193900,New York University,New York,NY,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-73.997264,40.729452,https://www.nyu.edu/,36061,"New York-Newark-Jersey City, NY-NJ",City,9.0,87.0,86.2,0.3,7.1,57335.0,29760.0,58.0,24.0,6.0,12.0,17.0,0.0,0.0,3.0,4.0,34.0,0.187122460186711,0.63,76035.0,40838.67837848047,1.86,1.08,0.85,0.400835266821346,0.11,0.23,0.29,0.31,32462.0,,32462.0,60438.0,60438.0,20500.0,0.2426,1265722.0,1525,34.0,54.4,minority,straight-a,NCAA,NCAA Division III without football,"Baseball, Basketball, Track & Field, Diving, Fencing, Golf, Soccer, Softball, Swimming, Tennis, Volleyball, Wrestling",,New York,0.3142
199120,University of North Carolina at Chapel Hill,Chapel Hill,NC,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-79.050969,35.911769,https://www.unc.edu/,37135,"Durham-Chapel Hill, NC",City,19.0,92.0,90.8,0.2,5.2,32234.0,20681.0,61.0,54.0,9.0,9.0,13.0,0.0,0.0,5.0,2.0,8.0,0.203453641885448,0.59,65584.0,36529.29707864504,1.8,0.82,0.71,0.256207912457912,0.09,0.1,0.15,0.59,12414.0,12414.0,,7019.0,37360.0,14000.0,0.1833,1372176.0,1450,32.0,43.3,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Fencing, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,North Carolina,0.8578
199193,North Carolina State University at Raleigh,Raleigh,NC,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-78.674517,35.785111,www.ncsu.edu/,37183,"Raleigh-Cary, NC",City,40.0,85.0,83.4,0.4,10.6,37323.0,27323.0,49.0,61.0,6.0,8.0,8.0,0.0,0.0,4.0,2.0,10.0,0.199370743558087,0.59,65113.0,36944.36106340989,1.76,0.64,0.61,0.20076826591408,0.06,0.09,0.1,0.7,16563.0,16563.0,,6535.0,29407.0,20121.0,0.3609,587857.3333333334,1380,30.0,35.9,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,North Carolina,0.8666
207500,University of Oklahoma-Norman Campus,Norman,OK,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-97.444211,35.209407,https://www.ou.edu/,40027,"Oklahoma City, OK",Suburb,77.0,76.0,67.5,0.5,23.6,29145.0,22025.0,53.0,55.0,5.0,13.0,6.0,4.0,0.0,9.0,2.0,6.0,0.24258708377315,0.67,57099.0,34412.95593054006,1.66,0.91,0.79,0.3317601332593,0.05,0.14,0.07,0.59,20261.0,20261.0,,5070.0,22140.0,20654.0,0.3262,287356.0,1235,26.0,30.4,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Rowing, Soccer, Softball, Tennis, Volleyball, Wrestling",,Oklahoma,0.5482
215062,University of Pennsylvania,Philadelphia,PA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-75.19391,39.950929,www.upenn.edu/,42101,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",City,6.0,96.0,96.7,0.1,1.5,28711.0,11611.0,56.0,30.0,7.0,8.0,19.0,0.0,0.0,3.0,9.0,24.0,0.167328793038214,0.55,100118.0,39820.46386289217,2.51,0.88,0.71,0.288706140350877,0.1,0.12,0.32,0.4,26138.0,,26138.0,58620.0,58620.0,15715.0,0.1063,1792292.6666666667,1535,34.5,69.2,majority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Fencing, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Rowing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Wrestling",,Pennsylvania,0.1796
228723,Texas A&M University-College Station,College Station,TX,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,5,Very Large,Doctorate,0,1,0,0,1,0,0,1,0,1,0,-96.336475,30.618726,https://www.tamu.edu/,48041,"College Station-Bryan, TX",City,63.0,83.0,83.5,0.2,10.4,76633.0,59933.0,47.0,51.0,3.0,23.0,11.0,0.0,0.0,3.0,1.0,7.0,0.194379885907458,0.57,66077.0,39189.56692965965,1.69,0.64,0.6,0.321695675240882,0.02,0.26,0.11,0.57,20257.0,20257.0,,9003.0,36428.0,17804.0,0.2663,1192733.3333333333,1260,28.0,42.8,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Equestrian, Football, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Texas,0.9489
